trip_date,group,period,trips,avg_fare,avg_cbd_fee
2025-02-03,Manhattan control,Post,36009,22.52612346913283,0.3006807914740011
2025-02-04,CBD-bound (treated),Post,65426,24.20884449607176,0.7391895135688273
2025-02-04,Manhattan control,Post,43004,22.327832294670348,0.3240795861401853
2025-02-05,CBD-bound (treated),Post,71560,24.496357322526553,0.7398778353093466
2025-02-05,Manhattan control,Post,44637,22.875844254766303,0.3291772483289533
2025-02-06,CBD-bound (treated),Post,70292,24.140225914755504,0.741562145957383
2025-02-06,Manhattan control,Post,43163,22.691246669601416,0.3229232903837226
2025-02-07,CBD-bound (treated),Post,78277,23.659195932393896,0.7407275992400614
2025-02-07,Manhattan control,Post,46315,22.580806218287943,0.3087335156835682
2025-02-08,CBD-bound (treated),Post,88910,22.575093465302007,0.7434862199199653
2025-02-08,Manhattan control,Post,43074,21.97418117657998,0.3240410587643913
2025-02-09,CBD-bound (treated),Post,66758,23.28683363791612,0.7435493808265285
2025-02-09,Manhattan control,Post,38798,22.681677406051943,0.3072323555175016
2025-02-10,CBD-bound (treated),Post,56247,25.69362401550303,0.7373479777077472
2025-02-10,Manhattan control,Post,39586,22.84287020663888,0.2972705468011833
2025-02-11,CBD-bound (treated),Post,69169,23.997677283176007,0.7393835615467543
2025-02-11,Manhattan control,Post,44637,22.47710643636453,0.3190277366938313
2025-02-12,CBD-bound (treated),Post,70849,23.38656762974778,0.7400402393187336
2025-02-12,Manhattan control,Post,45389,22.37956861794717,0.3316410128573943
2025-02-13,CBD-bound (treated),Post,79690,23.62205709624791,0.7408524699878697
2025-02-13,Manhattan control,Post,48204,22.91424632810566,0.3283524337752748
2025-02-14,CBD-bound (treated),Post,89965,24.503781692880608,0.7417246615273931
2025-02-14,Manhattan control,Post,50985,22.868939295871492,0.3012161492810385
2025-02-15,CBD-bound (treated),Post,91689,21.592064369771713,0.7441246684877354
2025-02-15,Manhattan control,Post,39980,21.57512556278153,0.3506186232651209
2025-02-16,CBD-bound (treated),Post,66541,21.88687756420852,0.7447531006661844
2025-02-16,Manhattan control,Post,30612,22.302590160721365,0.3547723463923235
2025-02-17,CBD-bound (treated),Post,50733,24.283410403484854,0.7423525545877186
2025-02-17,Manhattan control,Post,29372,22.91257490126662,0.3050434972082255
2025-02-18,CBD-bound (treated),Post,64019,24.799753979287363,0.7390263046907949
2025-02-18,Manhattan control,Post,39749,23.470415859518603,0.3174223250899393
2025-02-19,CBD-bound (treated),Post,68318,24.01301633537272,0.7388663343336695
2025-02-19,Manhattan control,Post,42277,22.418537029590677,0.3247727880804373
2025-02-20,CBD-bound (treated),Post,80174,23.29225048020553,0.7407064779453525
2025-02-20,Manhattan control,Post,47629,22.58012261437369,0.3254608313352575
2025-02-21,CBD-bound (treated),Post,74051,23.40948332905696,0.741172205220051
2025-02-21,Manhattan control,Post,44790,22.41919044429572,0.2989514297326596
2025-02-22,CBD-bound (treated),Post,84373,21.708322212082003,0.7439843841565956
2025-02-22,Manhattan control,Post,40879,22.264997676068436,0.3491093201641405
2025-02-23,CBD-bound (treated),Post,58421,23.167588880710717,0.743013562945255
2025-02-23,Manhattan control,Post,33470,23.72374693755617,0.330770172081699
2025-02-24,CBD-bound (treated),Post,48647,26.44378769502745,0.735258803965226
2025-02-24,Manhattan control,Post,35630,22.943095425203612,0.2909221350935397
2025-02-25,CBD-bound (treated),Post,60830,24.941205161926625,0.737904816702285
2025-02-25,Manhattan control,Post,41670,22.850497000240058,0.3131389488840893
2025-02-26,CBD-bound (treated),Post,69622,24.95798914136341,0.7393101318548735
2025-02-26,Manhattan control,Post,44863,23.19140338363471,0.3274301763145577
2025-02-27,CBD-bound (treated),Post,79319,24.677809982475903,0.740639065041163
2025-02-27,Manhattan control,Post,49137,23.246828052180767,0.3248366811160633
2025-02-28,CBD-bound (treated),Post,82072,24.40645798810797,0.7412637683984794
2025-02-28,Manhattan control,Post,49368,22.84816581591321,0.3040684248906174
2025-03-01,CBD-bound (treated),Post,97696,22.82076707337052,0.7439327096298722
2025-03-01,Manhattan control,Post,47082,22.83044518074857,0.3416114438638971
2025-03-02,CBD-bound (treated),Post,69992,23.653103211795695,0.7428277517430564
2025-03-02,Manhattan control,Post,38223,23.40879836747513,0.3195523637600397
2025-03-03,CBD-bound (treated),Post,57688,25.87568957148797,0.738884170018028
2025-03-03,Manhattan control,Post,38916,22.674713999383393,0.299645390070922
2025-03-04,CBD-bound (treated),Post,67881,24.57800606944492,0.7399972009840751
2025-03-04,Manhattan control,Post,43570,22.77922194170308,0.3302444342437457
2025-03-05,CBD-bound (treated),Post,79923,25.01332695219151,0.7408662087258986
2025-03-05,Manhattan control,Post,51098,23.12967826529418,0.3042486985792008
2025-03-06,CBD-bound (treated),Post,80027,24.244984442750525,0.740606295375311
2025-03-06,Manhattan control,Post,50092,23.144375748622583,0.3326429369959275
2025-03-07,CBD-bound (treated),Post,74364,24.17764133182728,0.740301086547254
2025-03-07,Manhattan control,Post,46760,23.11748224978628,0.2955250213857998
2025-03-08,CBD-bound (treated),Post,87068,22.4233867781504,0.7442745899756512
2025-03-08,Manhattan control,Post,43245,22.17813689443871,0.3427679500520291
2025-03-09,CBD-bound (treated),Post,62360,24.49224214239906,0.7439183771648492
2025-03-09,Manhattan control,Post,35337,23.914898265274463,0.3357882672552848
2025-03-10,CBD-bound (treated),Post,53576,27.291888158877196,0.7386469687919964
2025-03-10,Manhattan control,Post,37164,23.202735442901837,0.3011583790765256
2025-03-11,CBD-bound (treated),Post,67360,25.831576751781483,0.740959026128266
2025-03-11,Manhattan control,Post,43618,23.515152001467353,0.3307579439680865
2025-03-12,CBD-bound (treated),Post,76096,25.304143187552604,0.742065943019344
2025-03-12,Manhattan control,Post,47296,23.108936062246354,0.3333421430987821
2025-03-13,CBD-bound (treated),Post,86822,25.06805441017257,0.7428589527999816
2025-03-13,Manhattan control,Post,51918,23.337258946800887,0.3332322123348357
2025-03-14,CBD-bound (treated),Post,79919,24.67557914888823,0.7432400305309126
2025-03-14,Manhattan control,Post,47248,22.96673806298694,0.3124100491026075
2025-03-15,CBD-bound (treated),Post,92052,23.05138780254636,0.7452988528223178
2025-03-15,Manhattan control,Post,42037,22.780487665627945,0.3567749839427171
2025-03-16,CBD-bound (treated),Post,63765,24.73290472829936,0.7448913981024072
2025-03-16,Manhattan control,Post,34796,23.62538395217852,0.3333572824462582
2025-03-17,CBD-bound (treated),Post,59762,27.867343127740114,0.7410394565108263
2025-03-17,Manhattan control,Post,36449,24.889680375318996,0.3082937803506269
2025-03-18,CBD-bound (treated),Post,69612,25.46614908349128,0.7415316324771591
2025-03-18,Manhattan control,Post,39512,23.825930350273467,0.3482423061348451
2025-03-19,CBD-bound (treated),Post,72152,25.00226660383632,0.742384133495953
2025-03-19,Manhattan control,Post,40342,23.647595805859993,0.3536388875117743
2025-03-20,CBD-bound (treated),Post,87818,25.054913798993375,0.7432473980277392
2025-03-20,Manhattan control,Post,45981,24.04055522933396,0.338351710489115
2025-03-21,CBD-bound (treated),Post,74790,24.752430004011188,0.7432243615456611
2025-03-21,Manhattan control,Post,41112,23.689031669585628,0.3255740416423429
2025-03-22,CBD-bound (treated),Post,84688,23.23925184205555,0.7459291753259021
2025-03-22,Manhattan control,Post,37857,24.112931029928525,0.3626409910980796
2025-03-23,CBD-bound (treated),Post,66633,24.668466975822938,0.744646046253358
2025-03-23,Manhattan control,Post,32821,25.651024039487016,0.3514441973126961
2025-03-24,CBD-bound (treated),Post,59226,26.81581079255732,0.7418954513220545
2025-03-24,Manhattan control,Post,35716,24.034669615858498,0.3120170231828872
2025-03-25,CBD-bound (treated),Post,66207,25.73255411059254,0.7415416798827918
2025-03-25,Manhattan control,Post,38462,23.99631168425991,0.3414409027091675
2025-03-26,CBD-bound (treated),Post,73212,25.32448696934934,0.7429553898268043
2025-03-26,Manhattan control,Post,42140,23.747028239202717,0.344031798766018
2025-03-27,CBD-bound (treated),Post,79720,25.59963283993981,0.7424360260913196
2025-03-27,Manhattan control,Post,44667,24.115246602637377,0.3482604607428303
2025-03-28,CBD-bound (treated),Post,75642,25.135677798048697,0.7427454324317179
2025-03-28,Manhattan control,Post,42191,23.713222962243243,0.3227821099286578
2025-03-29,CBD-bound (treated),Post,96556,23.698280893988983,0.7456890302000911
2025-03-29,Manhattan control,Post,45116,23.874962984307125,0.3469888731270503
2025-03-30,CBD-bound (treated),Post,72412,24.568118681986615,0.7462506214439596
2025-03-30,Manhattan control,Post,39394,25.54717368127139,0.3449954307762603
2025-03-31,CBD-bound (treated),Post,59021,26.4177162365938,0.7413463004693245
2025-03-31,Manhattan control,Post,39266,23.785066469719375,0.3120447715580909
2025-04-01,CBD-bound (treated),Post,68624,26.4138648286315,0.7426774889251574
2025-04-01,Manhattan control,Post,43874,23.736072161188996,0.3262638464694352
2025-04-02,CBD-bound (treated),Post,75875,25.439447644151553,0.7421416803953872
2025-04-02,Manhattan control,Post,46078,23.365804722427296,0.3350731368548982
2025-04-03,CBD-bound (treated),Post,75877,25.99346205042373,0.7432094046944396
2025-04-03,Manhattan control,Post,46270,23.91253836178958,0.3353846985087529
2025-04-04,CBD-bound (treated),Post,72612,25.704584366220505,0.7428420922161626
2025-04-04,Manhattan control,Post,45095,23.297179509923673,0.3128728240381417
2025-04-05,CBD-bound (treated),Post,89516,23.706989700165455,0.7455008043254837
2025-04-05,Manhattan control,Post,45186,22.28923892356046,0.3371232240074359
2025-04-06,CBD-bound (treated),Post,65335,24.7053906788093,0.7455460319889798
2025-04-06,Manhattan control,Post,37087,24.05904845363617,0.334807344891741
2025-04-07,CBD-bound (treated),Post,59992,27.27471812908396,0.7410113015068676
2025-04-07,Manhattan control,Post,40937,23.371877763392632,0.3000952683391553
2025-04-08,CBD-bound (treated),Post,71365,25.447260982274255,0.7420549288867092
2025-04-08,Manhattan control,Post,45848,22.91426867038925,0.3269880910835805
2025-04-09,CBD-bound (treated),Post,74500,25.447507516778536,0.7421275167785235
2025-04-09,Manhattan control,Post,47180,23.515630139889833,0.3302511657481984
2025-04-10,CBD-bound (treated),Post,80132,25.428358458543475,0.7433734338341736
2025-04-10,Manhattan control,Post,50330,23.421714683091675,0.3255563282336579
2025-04-11,CBD-bound (treated),Post,85020,24.348916137379437,0.7444954128440368
2025-04-11,Manhattan control,Post,51839,22.87771947761352,0.2974594417330581
2025-04-12,CBD-bound (treated),Post,86946,22.733039932831915,0.7463684355807053
2025-04-12,Manhattan control,Post,44122,21.990128054032123,0.3274216943928199
2025-04-13,CBD-bound (treated),Post,58665,24.18905054120859,0.7451802608028637
2025-04-13,Manhattan control,Post,31993,23.60025318038334,0.3323226955896602
2025-04-14,CBD-bound (treated),Post,51915,26.650141384956186,0.7396272753539439
2025-04-14,Manhattan control,Post,33533,23.323028061909273,0.3132138490442251
2025-04-15,CBD-bound (treated),Post,66494,25.823582278100275,0.742217342918158
2025-04-15,Manhattan control,Post,40475,23.588316244595465,0.3371896232242125
2025-04-16,CBD-bound (treated),Post,73438,25.60343895530919,0.7422587761104606
2025-04-16,Manhattan control,Post,44532,23.188544192939982,0.3340238480194017
2025-04-17,CBD-bound (treated),Post,75358,25.841673213195648,0.7423962950184452
2025-04-17,Manhattan control,Post,43095,23.97947140039457,0.3384615384615385
2025-04-18,CBD-bound (treated),Post,69846,25.018928356670372,0.743632419895198
2025-04-18,Manhattan control,Post,38067,23.138304830956056,0.3275277799669004
2025-04-19,CBD-bound (treated),Post,76482,23.02389032713568,0.7448615360476974
2025-04-19,Manhattan control,Post,37308,23.019892516350467,0.3602042457381795
2025-04-20,CBD-bound (treated),Post,59774,23.800609462308067,0.7448305283233513
2025-04-20,Manhattan control,Post,33645,24.17730242235109,0.3471020954079358
2025-04-21,CBD-bound (treated),Post,54582,27.199828514895025,0.7394470704627899
2025-04-21,Manhattan control,Post,36999,24.11530257574539,0.3111165166626125
2025-04-22,CBD-bound (treated),Post,66180,26.98144152311883,0.7412624660018132
2025-04-22,Manhattan control,Post,42519,24.118920952985775,0.3294997530515769
2025-04-23,CBD-bound (treated),Post,73408,26.37070455536181,0.7423884317785527
2025-04-23,Manhattan control,Post,46080,24.084415798611168,0.3382649739583334
2025-04-24,CBD-bound (treated),Post,81352,26.717041990362887,0.7427168354803816
2025-04-24,Manhattan control,Post,48792,24.473920724709114,0.3403375553369405
2025-04-25,CBD-bound (treated),Post,79583,25.71627231946514,0.7432523277584409
2025-04-25,Manhattan control,Post,48955,23.820683280563884,0.3111377795935042
2025-04-26,CBD-bound (treated),Post,92540,24.11019667170959,0.745923384482386
2025-04-26,Manhattan control,Post,46218,23.05180990090449,0.3567603531091782
2025-04-27,CBD-bound (treated),Post,75473,24.44047328183607,0.7454983901527699
2025-04-27,Manhattan control,Post,41952,24.047961241418843,0.3502038043478261
2025-04-28,CBD-bound (treated),Post,55494,27.749626626301993,0.7402421883446859
2025-04-28,Manhattan control,Post,38776,24.37968382504653,0.3056787703734269
2025-04-29,CBD-bound (treated),Post,66282,26.93605292537946,0.7417285235810628
2025-04-29,Manhattan control,Post,44433,23.9545589989423,0.3303794477077847
2025-04-30,CBD-bound (treated),Post,75281,26.757709382181503,0.7420298614524249
2025-04-30,Manhattan control,Post,47805,24.17076707457382,0.3402729839974898
2025-05-01,CBD-bound (treated),Post,86405,26.827940859904032,0.7429257566113071
2025-05-01,Manhattan control,Post,51690,24.540604372218983,0.3384213580963436
2025-05-02,CBD-bound (treated),Post,79527,25.7820847007935,0.7425402693424874
2025-05-02,Manhattan control,Post,48319,23.546144787764703,0.3141466089943914
2025-05-03,CBD-bound (treated),Post,93504,23.61936890400414,0.7453718557494866
2025-05-03,Manhattan control,Post,47729,23.00954954011197,0.348734521988728
2025-05-04,CBD-bound (treated),Post,74775,24.86159077231694,0.7459979939819459
2025-05-04,Manhattan control,Post,42096,24.238868538578625,0.3396522234891676
2025-05-05,CBD-bound (treated),Post,70535,26.77181129935499,0.7420358687176579
2025-05-05,Manhattan control,Post,47855,24.508436944937944,0.3060651969491171
2025-05-06,CBD-bound (treated),Post,77561,26.804937919830937,0.7422931628008922
2025-05-06,Manhattan control,Post,49037,24.085088198707208,0.3271509268511532
2025-05-07,CBD-bound (treated),Post,81000,26.849829506172867,0.742287037037037
2025-05-07,Manhattan control,Post,49631,24.4985388164656,0.3326499566803006
2025-05-08,CBD-bound (treated),Post,90699,26.69805223872371,0.7426570303972481
2025-05-08,Manhattan control,Post,54977,24.620956581843384,0.3306564563362861
2025-05-09,CBD-bound (treated),Post,87893,26.105495887044583,0.7434892426017999
2025-05-09,Manhattan control,Post,54643,24.174037479640685,0.303305089398459
2025-05-10,CBD-bound (treated),Post,90695,24.046282044214184,0.7447158057224764
2025-05-10,Manhattan control,Post,46659,23.33608414239485,0.3555101909599434
2025-05-11,CBD-bound (treated),Post,77878,25.045113382470184,0.7448766018644547
2025-05-11,Manhattan control,Post,43900,24.11841799544425,0.3495444191343964
2025-05-12,CBD-bound (treated),Post,66733,28.27475461915409,0.7413348718025564
2025-05-12,Manhattan control,Post,43629,23.94956726030861,0.3203259300006876
2025-05-13,CBD-bound (treated),Post,82660,26.913602709896075,0.7429379385434309
2025-05-13,Manhattan control,Post,50726,24.433911209241952,0.3291655166975515
2025-05-14,CBD-bound (treated),Post,90433,28.113400860305383,0.7433652538343304
2025-05-14,Manhattan control,Post,53666,24.975421868594744,0.3285320314538069
2025-05-15,CBD-bound (treated),Post,92811,27.00282078632916,0.7429776642854834
2025-05-15,Manhattan control,Post,54653,24.825737287980637,0.334730023969407
2025-05-16,CBD-bound (treated),Post,88191,27.20445555668944,0.743341157260945
2025-05-16,Manhattan control,Post,52199,24.682892584149247,0.3141008448437709
2025-05-17,CBD-bound (treated),Post,99478,25.336690122439208,0.7453029815637628
2025-05-17,Manhattan control,Post,52203,23.79871559105803,0.347767369691397
2025-05-18,CBD-bound (treated),Post,72840,26.89515376166966,0.7446560955518946
2025-05-18,Manhattan control,Post,43960,25.990054595086526,0.3254720200181983
2025-05-19,CBD-bound (treated),Post,68727,25.554899675527967,0.7422956043476363
2025-05-19,Manhattan control,Post,45446,22.21673040531624,0.3197311094485763
2025-05-20,CBD-bound (treated),Post,78657,24.810813150768592,0.742715206529616
2025-05-20,Manhattan control,Post,50539,22.801698886008857,0.3356219948950316
2025-05-21,CBD-bound (treated),Post,86965,24.85787489219795,0.7435663772782153
2025-05-21,Manhattan control,Post,54038,22.88972907953672,0.3341953810281654
2025-05-22,CBD-bound (treated),Post,82866,25.33185588781901,0.7431576279776989
2025-05-22,Manhattan control,Post,52010,23.23171505479722,0.3170447990771005
2025-05-23,CBD-bound (treated),Post,69849,24.637686008389633,0.7426770605162565
2025-05-23,Manhattan control,Post,41421,21.760190724511784,0.303867603389585
2025-05-24,CBD-bound (treated),Post,64336,21.59939676075599,0.7449522817707038
2025-05-24,Manhattan control,Post,29965,20.56659769731359,0.3673786083764391
2025-05-25,CBD-bound (treated),Post,58545,23.454385002989135,0.7443889315910838
2025-05-25,Manhattan control,Post,29092,23.572461845180865,0.3664667262477657
2025-05-26,CBD-bound (treated),Post,48241,25.91220020314671,0.7444341949793744
2025-05-26,Manhattan control,Post,26439,24.96688036612591,0.3426755928741631
2025-05-27,CBD-bound (treated),Post,63097,27.615527362632264,0.7414417484191007
2025-05-27,Manhattan control,Post,42314,24.176399773124757,0.3174835751760647
2025-05-28,CBD-bound (treated),Post,82848,26.982166497682503,0.7429750869061413
2025-05-28,Manhattan control,Post,53196,24.385548349500056,0.3224537559214978
2025-05-29,CBD-bound (treated),Post,78649,27.046098361072595,0.7424188483006777
2025-05-29,Manhattan control,Post,50173,24.31962689095737,0.3304914994120344
2025-05-30,CBD-bound (treated),Post,76696,25.580947767810613,0.7425973975174716
2025-05-30,Manhattan control,Post,48429,23.738772223254703,0.3123799789382395
2025-05-31,CBD-bound (treated),Post,84115,23.93408726148728,0.7454883195625037
2025-05-31,Manhattan control,Post,44355,23.30872009919971,0.3481400067636118
2025-06-01,CBD-bound (treated),Post,67670,26.03858179400042,0.7445692330427073
2025-06-01,Manhattan control,Post,38802,24.63949847945988,0.3451368486160507
2025-06-02,CBD-bound (treated),Post,58907,28.13109273940297,0.7405147096270392
2025-06-02,Manhattan control,Post,38268,23.47630343890464,0.3142834744433991
2025-06-03,CBD-bound (treated),Post,75187,26.3893802120049,0.7427381063215716
2025-06-03,Manhattan control,Post,46339,23.69995360279685,0.3347881913722782
2025-06-04,CBD-bound (treated),Post,84529,26.504068544523232,0.7421742833820346
2025-06-04,Manhattan control,Post,52523,24.254794661386526,0.3320830874093254
2025-06-05,CBD-bound (treated),Post,97157,26.31232963142143,0.7428286175983202
2025-06-05,Manhattan control,Post,55122,24.37001306193543,0.3355692826820507
2025-06-06,CBD-bound (treated),Post,88315,26.39160357810114,0.7428494593217461
2025-06-06,Manhattan control,Post,50221,24.77104577766292,0.3225742219390294
2025-06-07,CBD-bound (treated),Post,92175,25.37745451586659,0.7451423921887713
2025-06-07,Manhattan control,Post,45237,24.581009129694777,0.3583460441673851
2025-06-08,CBD-bound (treated),Post,72709,26.76458031330386,0.7448321390749426
2025-06-08,Manhattan control,Post,39827,26.02580535817416,0.3505661988098526
2025-06-09,CBD-bound (treated),Post,67130,27.24244480858039,0.741721287054968
2025-06-09,Manhattan control,Post,43164,23.697486794551065,0.3253868964878139
2025-06-10,CBD-bound (treated),Post,76217,26.771480772006196,0.7417931695028668
2025-06-10,Manhattan control,Post,47194,24.23718798999879,0.3360967495868119
2025-06-11,CBD-bound (treated),Post,82098,26.342555604277877,0.7428378279617043
2025-06-11,Manhattan control,Post,50750,23.99413221674883,0.3375073891625615
2025-06-12,CBD-bound (treated),Post,92369,26.16936320627055,0.7429278221048187
2025-06-12,Manhattan control,Post,53597,24.425970296845023,0.3401776218818217
2025-06-13,CBD-bound (treated),Post,79935,24.978563582911153,0.7425595796584726
2025-06-13,Manhattan control,Post,45474,23.507445573294735,0.3267746404538857
2025-06-14,CBD-bound (treated),Post,81757,23.39486735080787,0.74526646036425
2025-06-14,Manhattan control,Post,42069,22.831958449214454,0.3632247022748342
2025-06-15,CBD-bound (treated),Post,65597,24.2280028050064,0.7445805448419898
2025-06-15,Manhattan control,Post,36100,23.90888476454304,0.3576731301939058
2025-06-16,CBD-bound (treated),Post,62577,27.01257586653254,0.7408792367802867
2025-06-16,Manhattan control,Post,39453,23.64481509644395,0.3232073606569842
2025-06-17,CBD-bound (treated),Post,74377,25.72687605039192,0.7427497747959718
2025-06-17,Manhattan control,Post,44882,23.71179893944126,0.3415121875139253
2025-06-18,CBD-bound (treated),Post,87731,25.507632079880437,0.7428531533893379
2025-06-18,Manhattan control,Post,49496,23.956219492484315,0.3480129707451107
2025-06-19,CBD-bound (treated),Post,79125,24.545330300158025,0.7443791469194313
2025-06-19,Manhattan control,Post,43391,23.325367011592324,0.3368613306906962
2025-06-20,CBD-bound (treated),Post,76010,25.56315182212865,0.7415340086830681
2025-06-20,Manhattan control,Post,41243,24.007591591300404,0.3262917343549208
2025-06-21,CBD-bound (treated),Post,88689,23.66721487444897,0.7448161553292968
2025-06-21,Manhattan control,Post,39605,24.206556495392107,0.3763161217018053
2025-06-22,CBD-bound (treated),Post,70832,24.884231844364308,0.7451716738197425
2025-06-22,Manhattan control,Post,35552,25.558009394689588,0.3662030265526553
2025-06-23,CBD-bound (treated),Post,74489,26.63719703580412,0.7424686866517204
2025-06-23,Manhattan control,Post,43896,23.880854291962944,0.337787042099508
2025-06-24,CBD-bound (treated),Post,87068,26.03025933752935,0.7431949740432765
2025-06-24,Manhattan control,Post,48526,23.78263487614892,0.3461134237316078
2025-06-25,CBD-bound (treated),Post,88228,26.483461032778788,0.7432079385229179
2025-06-25,Manhattan control,Post,49103,23.936128546117445,0.351134350243366
2025-06-26,CBD-bound (treated),Post,84472,26.894106804621703,0.7430035988256464
2025-06-26,Manhattan control,Post,46014,24.961992871734783,0.3520667622897379
2025-06-27,CBD-bound (treated),Post,76344,25.940111076181505,0.7431723514618045
2025-06-27,Manhattan control,Post,39926,24.42064494314493,0.3413189400390722
2025-06-28,CBD-bound (treated),Post,81915,24.629913446865725,0.7445065006409083
2025-06-28,Manhattan control,Post,37437,24.22734941368172,0.3700617036621524
2025-06-29,CBD-bound (treated),Post,67218,25.700326846975575,0.7441421940551638
2025-06-29,Manhattan control,Post,36321,25.51408579058958,0.3669571322375485
2025-06-30,CBD-bound (treated),Post,59383,24.591663607429663,0.741335904215011
2025-06-30,Manhattan control,Post,35026,23.455845657511624,0.3369068691828927
2025-07-01,CBD-bound (treated),Post,72421,24.065940127863467,0.7431960342994436
2025-07-01,Manhattan control,Post,40846,22.989658228468056,0.3486510307006806
2025-07-02,CBD-bound (treated),Post,60095,24.677198768616396,0.7417131208919211
2025-07-02,Manhattan control,Post,34301,23.44055362817421,0.3309305851141366
2025-07-03,CBD-bound (treated),Post,55484,24.72109076490516,0.7402133948525701
2025-07-03,Manhattan control,Post,31064,22.755799317538113,0.3044520988926088
2025-07-04,CBD-bound (treated),Post,46171,23.943496783695352,0.7431937796452318
2025-07-04,Manhattan control,Post,20900,23.1662033492824,0.3342703349282297
2025-07-05,CBD-bound (treated),Post,49090,24.010908942758185,0.7425595844367489
2025-07-05,Manhattan control,Post,23325,24.644312968917554,0.3582636655948553
2025-07-06,CBD-bound (treated),Post,48923,25.757185577335868,0.7437606033971752
2025-07-06,Manhattan control,Post,25212,26.33245874980182,0.364588291289862
2025-07-07,CBD-bound (treated),Post,53359,26.710409490432777,0.7392895294139695
2025-07-07,Manhattan control,Post,32028,24.53863275883611,0.3303359560384663
2025-07-08,CBD-bound (treated),Post,71670,25.72891865494628,0.7425387191293428
2025-07-08,Manhattan control,Post,41761,23.59657407629138,0.3453221905605708
2025-07-09,CBD-bound (treated),Post,75322,25.791336528504218,0.7419346273333156
2025-07-09,Manhattan control,Post,41797,24.08096561954212,0.3544811828600139
2025-07-10,CBD-bound (treated),Post,71924,26.013304182192336,0.7417169512262944
2025-07-10,Manhattan control,Post,38431,24.497158023470774,0.355142983528922
2025-07-11,CBD-bound (treated),Post,68600,25.079554956268264,0.741155247813411
2025-07-11,Manhattan control,Post,35881,23.991413004096977,0.3390164711128452
2025-07-12,CBD-bound (treated),Post,77457,24.053658287824373,0.7454006739223052
2025-07-12,Manhattan control,Post,34357,23.934525715283748,0.3759714177605728
2025-07-13,CBD-bound (treated),Post,62876,24.70902856415809,0.7454791971499459
2025-07-13,Manhattan control,Post,31158,24.85186308492215,0.3717985750048141
2025-07-14,CBD-bound (treated),Post,72395,26.384033980247334,0.7419607707714622
2025-07-14,Manhattan control,Post,43221,24.034943430277067,0.3340563614909419
2025-07-15,CBD-bound (treated),Post,73851,26.826876819542125,0.7422106674249502
2025-07-15,Manhattan control,Post,40672,24.23718307435099,0.3602847167584579
2025-07-16,CBD-bound (treated),Post,81837,25.78228393025161,0.7424484035338539
2025-07-16,Manhattan control,Post,43722,23.884609578701863,0.3638156991903389
2025-07-17,CBD-bound (treated),Post,84430,25.52348312211307,0.7422361719767855
2025-07-17,Manhattan control,Post,43110,24.27754163767114,0.3613952679192762
2025-07-18,CBD-bound (treated),Post,72356,25.06798233733212,0.7411686660401349
2025-07-18,Manhattan control,Post,35569,23.8359017683939,0.3435505636931035
2025-07-19,CBD-bound (treated),Post,77979,23.38136985598697,0.7450659793021199
2025-07-19,Manhattan control,Post,34447,23.90544401544409,0.3858971753708596
2025-07-20,CBD-bound (treated),Post,66756,24.234803463359206,0.74497797950746
2025-07-20,Manhattan control,Post,32536,24.840888246865124,0.3766135972461273
2025-07-21,CBD-bound (treated),Post,58717,26.73144149053938,0.7400241837968561
2025-07-21,Manhattan control,Post,34117,24.18210510889011,0.3456194858868013
2025-07-22,CBD-bound (treated),Post,67576,26.00231354326983,0.741032319166568
2025-07-22,Manhattan control,Post,37961,24.341316614420197,0.3672058164958773
2025-07-23,CBD-bound (treated),Post,73344,25.547339386998264,0.740950179973822
2025-07-23,Manhattan control,Post,39004,24.24203056096824,0.3708273510409189
2025-07-24,CBD-bound (treated),Post,76388,26.05605487772951,0.7417035398230089
2025-07-24,Manhattan control,Post,39349,24.501606902335613,0.3656509695290859
2025-07-25,CBD-bound (treated),Post,77602,24.855173449137915,0.7424035463003531
2025-07-25,Manhattan control,Post,37698,23.501456310679732,0.3449984084036288
2025-07-26,CBD-bound (treated),Post,81239,23.568227329238464,0.7450977978557097
2025-07-26,Manhattan control,Post,33844,24.222210731592128,0.3766177165819643
2025-07-27,CBD-bound (treated),Post,63729,24.061564750741383,0.7450925010591725
2025-07-27,Manhattan control,Post,30744,24.490205893833057,0.3751463700234192
2025-07-28,CBD-bound (treated),Post,64899,26.089494753386074,0.7402579392594647
2025-07-28,Manhattan control,Post,36679,23.97581313558174,0.3496755636740369
2025-07-29,CBD-bound (treated),Post,78493,25.468349152153692,0.7422031263934363
2025-07-29,Manhattan control,Post,42365,23.41970116841745,0.3575711082261301
2025-07-30,CBD-bound (treated),Post,80953,25.093523031882697,0.7432553456944153
2025-07-30,Manhattan control,Post,43487,23.421901027893473,0.3573999126175639
2025-07-31,CBD-bound (treated),Post,78795,26.23837883114429,0.7425471159337521
2025-07-31,Manhattan control,Post,41702,24.80076159416819,0.352105414608412
2025-08-01,CBD-bound (treated),Post,67823,25.107304159355945,0.7422924376686375
2025-08-01,Manhattan control,Post,34874,23.901969088719472,0.3306116304410162
2025-08-02,CBD-bound (treated),Post,72588,23.923748829007547,0.7442139196561414
2025-08-02,Manhattan control,Post,32366,23.841878514490627,0.363089353024779
2025-08-03,CBD-bound (treated),Post,59387,24.224662131442948,0.7441780187583141
2025-08-03,Manhattan control,Post,28917,24.813516962340607,0.3634194418508144
2025-08-04,CBD-bound (treated),Post,56151,25.725846200423856,0.740409787893359
