LocationID,Zone,Borough,in_crz,lon,lat,trips_per_day_pre,trips_per_day_post,pct_change
139,Laurelton,Queens,False,-73.7442347963469,40.67709753140416,6.426630434782608,17.058212058212057,165.43010729057238
140,Lenox Hill East,Manhattan,False,-73.9547390603464,40.76548395144242,2159.6513513513514,2493.798336798337,15.472265244938765
141,Lenox Hill West,Manhattan,False,-73.95963501136171,40.76694805479654,2493.691891891892,2778.1164241164242,11.405760797848519
142,Lincoln Square East,Manhattan,False,-73.98153235360773,40.773633196128905,3532.42972972973,3691.844074844075,4.512880858539869
143,Lincoln Square West,Manhattan,False,-73.9876456908124,40.77596514731965,1235.8243243243244,1464.3991683991685,18.495739206283645
144,Little Italy/NoLiTa,Manhattan,True,-73.99691858884708,40.72088884086806,1140.9378378378378,1433.5945945945946,25.650543531044878
145,Long Island City/Hunters Point,Queens,False,-73.94889156149159,40.74537934472369,127.55135135135136,282.2182952182952,121.25856937485536
146,Long Island City/Queens Plaza,Queens,False,-73.93482891700025,40.75424253686729,59.43783783783784,129.56548856548858,117.9848616280046
147,Longwood,Bronx,False,-73.89895654395085,40.81967568059164,6.037837837837838,18.914760914760915,213.27043592039115
148,Lower East Side,Manhattan,True,-73.99089636602756,40.718938301131104,1205.5216216216215,1608.8440748440748,33.45626042608174
149,Madison,Brooklyn,False,-73.94813561950728,40.60491346580259,7.295580110497237,18.33125,151.26514577811437
150,Manhattan Beach,Brooklyn,False,-73.94362868028261,40.58047335130059,4.39612188365651,10.993762993762994,150.0786667138274
151,Manhattan Valley,Manhattan,False,-73.96816820440951,40.79796198028393,876.1783783783784,1018.4324324324324,16.235741210292854
152,Manhattanville,Manhattan,False,-73.95378220824486,40.81797510016547,92.40810810810811,174.002079002079,88.29741519923147
153,Marble Hill,Manhattan,False,-73.91037864632285,40.875967791801536,2.4842767295597485,6.776371308016878,172.7703893606794
154,Marine Park/Floyd Bennett Field,Brooklyn,False,-73.90259516689072,40.59357106687244,2.1688741721854305,2.4160583941605838,11.396890845266604
155,Marine Park/Mill Basin,Brooklyn,False,-73.91527729481503,40.61459130879868,12.635135135135135,34.2952182952183,171.42739613327853
156,Mariners Harbor,Staten Island,False,-74.16723425044069,40.63130767438205,1.2391304347826086,1.3445945945945945,8.51114272166904
157,Maspeth,Queens,False,-73.90233075376986,40.72399485039648,25.318918918918918,64.0,152.77540563620838
158,Meatpacking/West Village West,Manhattan,True,-74.00898419902498,40.7350351831651,1117.3486486486486,1293.7941787941788,15.79144793873677
159,Melrose South,Bronx,False,-73.91284931725946,40.81825981956973,17.875675675675677,49.45114345114345,176.63929659696214
160,Middle Village,Queens,False,-73.88005123769709,40.71833678461975,7.551630434782608,25.758835758835758,241.10297082589275
161,Midtown Center,Manhattan,True,-73.97769803041939,40.758027981780664,5120.435135135135,5475.671517671518,6.9376209865220195
162,Midtown East,Manhattan,True,-73.97235615813489,40.75668753761735,3794.935135135135,3973.4885654885657,4.705045646243233
163,Midtown North,Manhattan,True,-73.97756856896713,40.7644214387746,3128.083783783784,3235.677754677755,3.4396128214898125
164,Midtown South,Manhattan,True,-73.98515644835915,40.74857453693654,2507.7216216216216,2682.168399168399,6.956385271901566
165,Midwood,Brooklyn,False,-73.95682439069601,40.62092382865375,13.550135501355014,33.8004158004158,149.4470686070686
166,Morningside Heights,Manhattan,False,-73.96176369363279,40.80945681703888,626.7054054054054,843.6029106029106,34.60916458143484
167,Morrisania/Melrose,Bronx,False,-73.90235207986518,40.827512596178515,12.013513513513514,36.88565488565489,207.0346975858787
168,Mott Haven/Port Morris,Bronx,False,-73.91682152685682,40.80734711638028,36.26756756756757,94.74636174636174,161.2426696933739
169,Mount Hope,Bronx,False,-73.90512246226346,40.849058285066626,10.62972972972973,34.72141372141372,226.64437012263096
170,Murray Hill,Manhattan,True,-73.97849158432054,40.74774573203895,3147.1675675675674,3401.099792099792,8.068595620680208
171,Murray Hill-Queens,Queens,False,-73.80954532050765,40.76835161995764,4.186813186813187,11.513513513513514,174.99467971908916
172,New Dorp/Midland Beach,Staten Island,False,-74.10501884907058,40.57176876885639,1.25,1.4796380090497738,18.371040723981903
173,North Corona,Queens,False,-73.86303757637424,40.75257918636062,6.972602739726027,23.037422037422036,230.3991765681353
174,Norwood,Bronx,False,-73.87902219325525,40.87713740796544,6.640326975476839,24.41995841995842,267.7523487946139
175,Oakland Gardens,Queens,False,-73.75462177515529,40.7426711354586,3.0327380952380953,7.035490605427975,131.9847736431599
176,Oakwood,Staten Island,False,-74.12258304710812,40.56199406259296,1.1176470588235294,1.2,7.36842105263158
177,Ocean Hill,Brooklyn,False,-73.91363232497895,40.676643979648,24.13783783783784,86.4054054054054,257.9666330758033
178,Ocean Parkway South,Brooklyn,False,-73.97032564615044,40.617314684335554,3.6951219512195124,8.852083333333333,139.5613311331133
179,Old Astoria,Queens,False,-73.92833298669993,40.77157021384615,31.86216216216216,103.3970893970894,224.51372531107882
180,Ozone Park,Queens,False,-73.84704288454616,40.675595010201214,5.769230769230769,18.509355509355508,220.8288288288288
181,Park Slope,Brooklyn,False,-73.98141430754676,40.67037398076801,64.79729729729729,161.68607068607068,149.52594850405072
182,Parkchester,Bronx,False,-73.85798693850145,40.837748625040106,11.71081081081081,37.46985446985447,219.95952351364303
183,Pelham Bay,Bronx,False,-73.83158183808297,40.849172484756885,2.8265895953757227,8.710416666666667,208.15993524199047
184,Pelham Bay Park,Bronx,False,-73.80785826289252,40.86827511264962,1.4453781512605042,2.2981927710843375,59.00287195292802
185,Pelham Parkway,Bronx,False,-73.85439389980314,40.8544049401438,5.1726027397260275,17.3991683991684,236.37163483561787
186,Penn Station/Madison Sq West,Manhattan,True,-73.99243754419264,40.74849716576957,3638.3945945945948,4011.162162162162,10.245385921619722
187,Port Richmond,Staten Island,False,-74.14078866147455,40.62816593004213,1.0,1.240506329113924,24.0506329113924
188,Prospect-Lefferts Gardens,Brooklyn,False,-73.94744186388097,40.65874469984108,46.097297297297295,142.76715176715177,209.70829123971714
189,Prospect Heights,Brooklyn,False,-73.96758665136912,40.67763534192634,22.154054054054054,62.906444906444904,183.9500380064001
190,Prospect Park,Brooklyn,False,-73.9689138001589,40.661621710598034,4.547337278106509,12.150313152400836,167.19621636379193
191,Queens Village,Queens,False,-73.74153154913715,40.71545380257635,12.886178861788618,33.95010395010395,163.461374502384
192,Queensboro Hill,Queens,False,-73.81522924223742,40.74375187633024,3.518624641833811,9.7375,176.74165309446255
193,Queensbridge/Ravenswood,Queens,False,-73.941997345654,40.76031345682181,58.15675675675676,95.76923076923077,64.67429772569658
194,Randalls Island,Manhattan,False,-73.92459671825748,40.79100048638123,5.228650137741047,6.45929018789144,23.53647724997854
195,Red Hook,Brooklyn,False,-74.00917842826674,40.675548647019355,28.772972972972973,58.09147609147609,101.89598115579703
196,Rego Park,Queens,False,-73.86333836633429,40.72615524559957,19.562162162162164,42.28274428274428,116.14555657108845
197,Richmond Hill,Queens,False,-73.83092432071815,40.6945423878432,29.813513513513513,90.72557172557173,204.31023060884363
198,Ridgewood,Queens,False,-73.9017091770337,40.70652682085338,13.591891891891892,67.27442827442827,394.96000122367195
